attendance,assignment_score,internal_marks,final_marks
85,12,20,75.51605765039247
100,13,17,77.09552576868055
94,12,21,76.5006805568717
84,15,21,79.82693415356052
85,14,24,80.08253811558987
70,17,22,83.1027575024932
97,15,20,83.95240479531637
61,10,18,59.1000135097925
66,16,28,94.33716332967785
77,10,15,65.30431261868966
86,12,17,75.44956074764735
93,14,21,85.22056873877224
86,14,22,83.35008516829895
76,10,16,67.81878300224909
83,19,28,100.0
84,20,26,100.0
66,20,29,95.94588669441426
65,18,24,85.61265368601431
83,14,23,85.1919361757324
92,14,22,86.35180513355718
88,14,21,77.61462178752332
81,20,29,100.0
85,15,26,89.6548108855729
87,19,30,100.0
80,19,29,97.14895348507581
66,16,23,85.7334479191766
76,11,19,69.87074317920307
79,15,23,86.605834460474
100,15,21,88.71060436291889
79,19,27,98.94366573831664
81,15,24,85.87300545332772
87,11,18,74.16162674304637
99,18,28,100.0
66,14,22,78.49918533902502
60,7,10,47.15334145976476
91,16,23,88.18792882652454
72,17,26,94.76610318325699
89,12,18,74.54552535986532
82,14,19,74.73489060281514
78,17,25,92.80028984058775
91,16,25,93.44811622249449
89,10,14,63.34030048393868
88,19,30,100.0
88,20,27,100.0
89,13,18,73.33883302395212
75,9,12,53.87071505699494
99,17,27,100.0
78,13,20,77.14507351957313
77,17,24,88.79600175499796
60,20,26,91.54021914629318
73,10,13,56.85173613899703
61,13,16,66.3718545400445
87,14,23,88.1937417763949
89,19,26,96.08060781566003
97,20,30,100.0
63,16,25,85.28973655361071
60,10,17,60.68033986416176
67,14,20,74.72669043265931
88,13,20,73.99651969984473
98,17,26,95.7347681970519
62,16,24,86.90993504172432
91,12,18,74.38796372413813
69,12,20,64.75513387240233
69,14,22,74.83654762130853
78,14,21,77.57896466503983
93,15,22,83.63727745050552
92,15,21,85.54814790299548
82,19,29,98.52518983051161
87,14,21,78.55615257302505
91,13,19,76.64827449477241
66,11,14,60.8037079821363
88,14,20,78.87722760802247
67,16,23,81.38222783033649
60,10,15,58.42158012648525
62,14,26,80.00563920367158
83,18,28,95.5720971757348
82,17,28,96.89878841301933
67,16,23,80.53472616068284
96,17,26,100.0
62,13,22,77.50898013662776
92,13,16,73.75729332347613
87,19,28,99.96554518435873
67,17,27,90.77239241538632
93,13,19,83.26732001131052
94,9,12,61.650390579066666
91,13,18,72.64314547949446
83,17,26,94.85254044368199
73,13,16,66.76149542290408
91,16,24,83.86350109028913
75,19,30,99.2359140565565
63,15,22,86.08002983715913
96,16,21,86.16056175623922
80,17,24,86.06525589808483
73,12,18,71.49440792122168
90,13,17,78.48777399962702
77,17,26,93.35110954782796
66,15,23,81.96877685377413
69,15,25,83.62979441880917
66,15,22,78.45624220087737
92,18,27,95.13162860554695
82,16,23,84.46195609537837
80,16,23,83.6434091572352
78,19,30,100.0
78,20,30,100.0
95,20,30,100.0
88,13,19,79.24678313768769
77,20,28,98.95179804668136
61,12,17,68.90986616698238
60,20,30,100.0
64,13,19,70.73890394274682
79,15,19,76.07912060531075
70,15,20,78.00970196886205
61,12,17,64.8332289594803
62,15,21,78.10434200454806
82,13,17,65.91707659842115
71,11,19,65.18423461256852
64,20,30,100.0
96,14,20,81.70416423256636
97,18,27,100.0
89,12,22,73.33581857938752
68,11,15,68.7775561412199
93,16,21,86.6837348764283
94,20,30,100.0
81,16,26,91.93446127052114
83,17,28,94.60708442372541
76,19,28,98.39940026752902
69,15,22,79.53507297617756
89,15,27,87.45463042850207
82,16,25,93.26863181827291
91,17,25,92.42088265311939
76,11,18,68.3379854052348
76,16,23,85.49957958540098
73,15,23,82.79651083146605
68,13,20,73.67800659993905
99,15,24,91.52668048581432
61,12,16,65.58334590276665
84,10,16,68.27104881853968
98,15,20,86.85307366096535
68,18,30,97.33749373650888
81,14,20,77.66980751682796
63,12,15,62.22771424682169
85,13,25,81.76260388494661
88,17,24,93.40694166381283
93,20,30,100.0
82,17,22,91.24421746368448
96,19,28,100.0
70,12,21,75.13636371990185
65,15,24,84.05555806857649
77,18,24,89.26627170374383
80,11,15,61.69231725710992
95,13,21,77.67854285360734
100,18,28,100.0
97,16,23,87.38891291227054
76,10,13,58.29344181508405
96,19,26,93.75019529504586
97,17,27,94.77827749172134
71,13,19,60.72224606221196
82,18,27,99.23450929874811
81,12,12,57.70659656315887
80,20,30,100.0
86,16,25,92.12347304374293
90,17,21,86.54807837190694
65,13,20,74.61898368862191
86,15,22,87.83102239492035
99,15,22,86.10567326165852
71,16,26,84.87161912703938
66,17,30,97.06235028254113
69,17,23,82.82144697978549
76,17,26,94.75296036927264
85,11,19,69.90874579340934
80,20,29,100.0
87,12,21,74.94050180011043
61,15,23,81.0178757307781
60,20,27,95.22126159799373
95,20,27,100.0
85,17,24,87.62362160790038
88,13,19,78.10694884225485
80,15,25,85.420380001467
70,16,24,83.86527263785871
99,16,26,90.09765222309905
70,11,17,64.55022835015892
95,19,29,100.0
98,15,22,94.14296607556548
99,13,21,79.27138545827086
94,14,21,81.94956341432113
93,16,23,92.57057950174254
83,11,17,67.36314917801944
81,18,26,95.19447482879669
64,16,23,77.68931144348737
92,20,30,100.0
95,15,22,85.19660906226152
79,12,22,73.14882900912879
78,11,18,65.19579746666862
94,14,19,83.12904632578736
76,14,19,74.42434138718154
93,13,17,74.76901651409088
68,15,24,87.57669200093474
85,13,18,73.05901887228544
61,16,19,77.047463296379
68,13,16,64.15308108175492
68,17,23,84.06954708021871
99,14,22,81.16276481733748
76,19,28,100.0
60,17,27,90.28024437972407
84,16,22,83.65882539937881
99,14,20,80.06893859484347
84,10,18,72.0301023187185
98,19,28,100.0
94,13,20,85.2491507033861
62,15,21,78.71120980373735
96,16,24,93.31351619694426
89,14,22,77.90067088791457
97,19,30,100.0
93,11,17,75.30214679051045
71,20,29,95.74148421961654
78,17,26,86.38432038107311
96,14,20,87.47097841193163
76,14,21,80.5961034006448
69,8,13,48.51972105061153
71,12,20,74.03514606955554
75,14,19,79.381111431429
83,16,24,88.24207901192109
78,19,26,100.0
67,20,29,97.79305187093136
90,16,26,99.55063175242765
80,16,23,82.30916758764019
76,14,21,78.16473914686145
82,10,13,55.640041771832074
96,13,18,72.3377368837222
75,14,18,73.21480184384478
65,18,28,91.14091022121318
67,17,26,88.26959355196267
84,16,25,91.23562644707755
77,13,20,80.6425029252986
84,9,14,58.92086129024608
71,9,10,51.51060578454771
74,10,13,53.84953630478955
85,14,17,78.29773203435337
100,18,26,96.64926034487216
85,18,25,93.44990464661142
91,17,25,97.22016951875491
69,13,24,80.11583924337405
75,18,29,93.07655225998744
66,12,21,73.2822642513799
76,18,29,99.64074590428866
82,10,15,62.01531865600163
85,11,16,64.15524162983411
80,20,30,100.0
81,14,21,79.4331839850623
66,13,19,70.83897263055171
73,18,30,98.58754151365386
74,19,29,100.0
66,14,18,68.71156400853779
68,16,24,86.1273017100333
67,15,23,83.0518594251005
82,7,10,47.13653882521468
88,11,16,67.8125331338429
77,18,26,88.97091367574035
90,13,16,72.92006966379466
89,17,22,87.19669858481939
98,16,23,89.69826140427136
94,19,28,100.0
77,11,14,61.96655886351681
98,16,22,91.23674947317438
76,15,22,75.39669288545846
73,13,22,74.58209281579485
90,13,21,80.15061324060675
83,16,26,91.06855516384454
94,17,23,91.9780826077348
93,15,22,80.91588739004807
62,15,25,87.7961996807154
96,14,17,77.26981402721033
99,14,20,86.26023822380036
85,13,20,77.96786057613822
82,13,16,70.93841744869106
98,17,26,98.03588348923057
74,17,29,96.40382980998875
63,11,19,62.63487389479435
88,12,18,72.98386020517093
81,13,21,76.23345141806507
84,15,19,76.8231639584278
72,10,16,65.84812815496277
77,12,17,70.30354201908935
92,11,16,64.0305192591376
75,16,24,86.75134424054828
61,15,23,79.71377572031189
93,12,16,69.88738681622807
89,14,20,79.55472916878766
72,13,16,68.36288272696677
72,20,30,93.7599455364425
77,18,29,99.6758459726486
91,13,22,85.40295848801064
91,15,23,83.74593302878758
94,18,30,100.0
98,13,19,82.42356265888841
88,11,14,67.39244693166148
88,10,15,67.33864668579942
75,19,28,97.3718990592367
69,14,22,82.83399978716272
89,16,25,85.2338112360363
84,13,20,79.69624647979805
98,11,18,77.37337780804266
79,12,17,70.61717920183753
64,11,18,68.42759727283236
60,18,28,95.72066599564602
89,19,29,100.0
62,15,22,77.72423205704246
73,10,12,53.95601616602466
89,16,23,87.48281832950913
63,19,28,94.4351304502836
77,18,26,87.36130684233356
96,15,20,85.52596565302585
84,14,20,75.09477073025585
60,15,22,75.17369223237587
74,19,26,93.14440684591062
68,17,23,85.34769475608105
74,14,17,72.04278235274924
83,14,22,82.25070138614865
63,14,23,77.99635553725871
71,12,18,73.34291999878853
96,19,28,100.0
96,13,17,76.89853048406711
65,16,20,81.064516861196
98,13,19,83.15942519198047
83,14,22,82.56654090116957
70,15,21,78.6759039463421
72,17,28,96.47070101065687
93,14,20,78.7573795954445
84,12,20,81.6214723964529
66,15,21,80.96577717558654
63,13,14,64.90835009308127
79,14,19,77.85513161921443
88,13,16,70.4788800995284
69,20,30,100.0
93,17,24,91.49300908184576
85,12,15,67.86292059213798
100,13,22,88.43684247313927
62,16,24,76.12904320592884
65,15,20,77.49990748630819
64,18,26,91.52036130923265
64,13,24,77.49550739896463
82,17,26,95.59526982467936
68,8,11,49.55363288842676
94,15,24,92.56785275685993
79,13,19,76.23105686007304
94,14,20,82.12045309948164
77,15,21,84.23208702174989
76,18,29,100.0
83,12,18,73.69941318082552
62,8,15,55.827817142145214
91,12,19,81.0714949893384
94,18,30,100.0
97,10,16,62.61350820712716
72,13,19,67.21243467064528
84,18,27,97.82434952109607
68,15,26,90.06244064034517
63,18,30,97.64844462331465
73,9,17,58.52053754833979
96,14,19,78.88739023558477
93,19,25,100.0
70,12,16,68.6130079118054
100,18,27,100.0
62,14,20,73.6029887587345
87,16,24,89.97050796435391
88,19,28,100.0
68,16,20,80.5348194261724
62,13,20,69.96741501208164
84,17,26,93.02477622807629
93,13,22,83.6179513973188
71,16,24,82.49580032866643
68,11,18,63.122838128104796
74,15,21,78.00392983861322
99,19,29,100.0
84,14,23,82.87389355047476
64,18,28,99.18128094559023
93,15,23,86.93777650020581
83,17,27,92.5416398757709
74,16,26,88.24669378561263
97,16,23,90.30829348414781
67,17,23,83.93454082869891
64,14,19,70.90825982130288
85,13,20,80.96578183884466
77,10,15,64.06795365714021
65,14,22,75.61363876400571
96,18,29,100.0
72,12,14,65.16055620228654
87,16,23,86.23315410762936
64,15,23,77.42799916864536
72,13,22,73.77025072826049
76,9,13,50.84266779684967
99,19,30,100.0
91,17,27,98.76044259285814
88,20,30,100.0
62,18,27,91.69886962413314
99,19,28,100.0
93,10,16,68.36707377489827
99,10,15,62.03295615439761
86,15,25,89.3243528463625
72,12,20,67.45670588670492
92,13,22,87.63929170575949
65,20,28,97.89354216268669
83,19,26,98.6338504118153
78,12,19,75.03018631354031
75,8,12,47.459823420817685
99,12,19,81.7431978550119
87,13,17,74.99059629338242
92,14,18,77.22917698277845
100,11,17,72.74584646733382
72,18,25,92.5037406958815
84,13,21,78.7797288651869
95,17,24,93.05829110541141
86,15,21,83.68115477992092
97,18,22,90.30018738241729
66,14,23,80.59011146968122
64,12,19,65.48987104136842
90,13,17,75.4244038252246
82,13,16,69.65303528680408
69,20,29,100.0
91,15,24,91.65321422650538
89,15,21,80.87210564351827
98,18,27,100.0
90,15,24,88.08661822862955
77,18,25,92.49921632970174
95,14,20,84.28873743172446
61,14,21,69.3046507528666
73,12,17,65.96910063255868
72,20,28,100.0
88,15,24,87.04187694419967
71,11,18,67.3499370202758
98,16,26,96.53952480048683
61,13,19,67.15244617529676
91,14,17,75.91367123058785
72,16,24,88.36510018532034
86,20,28,100.0
100,15,18,74.82646415934667
76,13,19,73.88248967417526
99,13,20,85.06520584835557
90,17,29,99.46969728298242
93,9,11,58.86126253519811
83,12,19,74.24651510737631
94,16,21,82.80226686243404
65,10,18,68.44586894480409
78,14,20,79.68238688831327
89,14,20,78.95056372401095
66,18,26,88.07025033323872
69,14,23,76.24994364807851
100,19,26,100.0
91,15,22,86.49969832487217
93,20,29,100.0
87,11,21,72.32449790668899
74,20,28,100.0
89,14,16,72.420911182937
96,19,30,100.0
88,19,29,100.0
63,16,24,86.48613662311114
79,18,25,95.571836732838
91,19,25,98.53408921641696
95,11,16,70.67755143617377
63,17,25,82.75255891508576
86,16,25,89.80298429239706
76,16,22,80.05702791176864
71,18,25,89.12082248095325
81,18,26,96.32131666355517
76,13,18,71.65785322700737
69,16,26,94.69719330042139
60,15,24,79.08134511524554
81,14,20,81.11224027987731
85,15,24,91.05200989939866
77,16,22,85.36857399144066
73,13,19,71.21439506838826
88,18,30,100.0
71,19,30,100.0
95,13,20,75.56207797557838
94,19,28,99.21372845832234
71,13,19,71.36242242855526
66,18,24,83.28935496140986
88,19,28,95.37228765367115
70,15,23,78.0110786332803
92,13,19,79.46177710189772
65,13,19,72.40762553312474
74,16,23,85.59108049759718
91,20,28,97.41783483827186
70,10,13,54.33366755874988
82,15,22,85.05591012495415
85,15,24,92.68906826235194
93,14,19,79.26081225430312
93,15,23,86.05888000759334
88,13,20,72.4567868321591
63,19,30,98.86578178790515
76,19,29,97.01982950595173
94,15,20,81.16962332261234
72,15,27,85.46566738784857
100,14,23,86.81737592548915
98,15,23,89.80826716717648
74,20,29,100.0
88,15,22,81.90550101658982
88,12,15,70.8929526072505
70,14,20,74.2498837183723
91,17,26,100.0
61,13,19,71.12722444350123
73,15,26,81.33026621591631
79,16,25,91.75510167248726
81,13,21,74.93734553354437
70,10,16,60.80727870942653
86,12,18,72.75681868641529
62,12,19,71.14418752606862
76,14,17,73.69538645087185
87,15,22,81.67724980506217
88,17,23,90.6062328073733
80,11,14,65.68417780863508
75,17,28,96.62371836857497
96,14,19,80.45991274914833
79,10,12,58.413604725833856
65,15,23,79.27947678180897
78,19,28,95.60056058018722
64,18,28,96.0820513799428
62,15,26,90.63494260869193
60,18,28,92.97600714969536
97,16,21,87.40553421900927
74,18,29,95.8985701214705
93,10,15,64.47071653575352
94,11,17,68.90890397173956
84,17,22,85.1557163050313
83,20,30,100.0
71,16,21,81.60982982061911
77,14,22,82.64372914605131
74,12,17,66.15401484333819
75,14,22,83.79998683583398
86,19,26,100.0
67,14,18,74.83700807168745
84,18,26,99.22079259689846
76,17,26,89.22814214808123
88,20,28,100.0
67,16,24,81.8725849286523
74,15,24,79.38097929085923
86,18,24,93.45518284814055
66,12,18,68.04895319152874
62,14,22,72.9915917472032
88,10,15,63.53139211513668
83,11,16,67.0885248557814
62,20,27,98.54889176260367
79,17,26,89.61528330315092
74,11,17,65.27262794411504
84,19,29,100.0
89,13,24,82.64737204645056
73,17,25,88.99675867068436
66,17,26,91.41777167241375
76,20,30,100.0
79,13,19,73.01044410974764
95,13,18,77.1733372984569
68,7,11,50.2988433122141
97,15,21,88.11103410950595
81,17,28,100.0
61,18,28,99.01373178841236
83,19,27,95.18773843478084
67,16,22,84.12718805396916
70,17,26,94.12961432362418
72,15,23,85.13274632193945
76,17,23,86.56276339411465
67,12,20,72.96643932746346
80,11,18,66.84279895740127
77,13,20,71.60924376293143
89,16,26,90.02125379906468
77,11,15,62.33161262316973
90,13,18,80.13655409247693
97,13,19,84.91131205952928
91,17,24,93.74944286717087
70,17,27,91.82600402575098
84,15,24,85.03370096425196
92,16,23,87.80770081384317
97,16,22,83.98248954672015
100,14,23,85.16478187940614
67,13,18,68.1186696066569
70,20,29,100.0
81,8,10,53.86693820169107
83,13,18,70.1369602843462
100,14,18,73.2514442481406
76,17,28,95.2071792052287
71,18,29,94.64429846589195
91,20,28,100.0
74,15,23,85.49717479228013
75,15,20,75.80584195116566
81,16,25,94.85608141106476
87,13,18,74.37385920752088
79,11,19,65.38050442580933
92,15,24,90.8950561610599
69,17,25,88.80500283794258
99,14,20,87.33674407281907
91,16,24,83.70478882341688
92,9,12,56.69120885062319
61,15,25,86.14600778650812
92,14,22,84.41758746313525
92,11,18,72.4209906185289
100,17,21,88.64768034680513
72,20,30,100.0
89,18,27,97.64427971290029
92,18,27,100.0
72,17,26,87.70957746916
85,17,25,96.72889815255807
81,10,20,70.66126217712993
98,15,23,89.67095598212329
61,17,26,89.27147110415827
97,17,27,100.0
98,19,27,100.0
85,12,15,73.12084658574949
74,17,27,90.04939447660023
93,12,17,69.79062343058126
99,14,24,90.07928245083144
70,15,25,86.72971656621432
62,18,22,84.27209668341061
65,17,26,84.90038121623057
68,15,25,85.05899869517661
65,9,10,50.927290665538315
68,16,25,85.24752389968923
98,14,22,85.71461710325238
90,19,28,100.0
91,18,27,100.0
100,12,20,81.02931689959678
71,17,23,86.84217019821538
67,17,27,95.48217738741839
67,17,26,91.05767987070854
87,16,27,92.07299363352624
79,17,24,87.02060437934021
66,20,30,100.0
70,13,17,67.84412438245171
79,12,17,68.60635909070918
75,17,23,91.93278348816447
63,9,15,50.81890811419625
65,17,24,89.83171138069291
81,16,26,88.305440535497
62,13,19,71.04808635274266
100,20,30,100.0
73,11,15,62.53006292027035
70,16,26,86.71033154419293
77,12,19,72.57074237064913
71,13,17,65.77635603370527
82,20,30,100.0
71,15,26,89.77310181767415
72,17,25,90.63415943958992
84,15,21,81.46773534412569
78,10,16,66.55046461957372
95,11,16,68.61247841650695
67,19,26,90.22903427638741
88,15,22,88.71829529541553
91,13,19,75.33170779814077
77,15,22,81.15463881405412
65,17,21,76.40699040859329
77,16,25,86.82223400349659
78,13,16,69.84348591489382
81,10,16,65.79309658408336
96,14,23,82.68017094339228
91,18,23,91.8511705645485
100,18,30,100.0
62,16,24,83.95138248051887
87,14,23,85.23903361479488
69,13,21,71.81929399305861
94,15,20,83.92740019277622
88,17,24,88.15489488405828
74,18,30,100.0
92,14,19,83.00683909973203
66,20,30,97.93768268417722
71,15,21,78.10679026107569
89,14,19,80.51281481133576
80,19,28,98.05756787969435
90,9,18,65.64449730511029
83,16,26,90.66308663405744
79,15,20,77.3014948278334
96,19,29,100.0
63,17,22,85.89288005853389
87,15,18,77.81665239775415
79,17,26,95.62087800523585
83,12,19,73.72056105827343
91,18,30,100.0
100,11,17,70.78738949110007
95,16,24,88.46247833040792
93,15,22,85.40281837272516
95,10,16,66.85631207876398
61,15,20,71.68156053457324
74,16,23,89.64165599332122
93,13,17,70.51387972974926
95,12,17,69.50670401321567
65,16,23,89.54361515555807
98,16,22,93.09169203021028
71,16,23,86.9018783355007
62,15,23,77.82660240157685
77,13,22,78.16181727269695
99,20,30,100.0
80,14,20,77.9431617479358
74,12,19,73.91009708607443
92,15,23,88.45378743025358
94,14,21,82.09664272335823
85,14,21,81.90431055255007
67,20,30,100.0
95,12,18,77.4575746489109
89,15,21,80.8767213569049
82,12,16,70.24106722606815
73,13,21,80.49397276468676
73,20,28,96.18554821492201
61,16,27,83.31053328684466
96,16,20,85.76213405732966
64,12,20,65.62603689557167
97,14,23,90.06760715773447
100,20,29,100.0
73,16,22,82.04841606426393
98,14,23,82.75135874583088
84,16,28,94.69456035103444
79,16,23,86.44215083177406
61,12,19,69.59090990977612
98,14,23,86.59939495640074
65,20,30,99.75209713480301
76,16,24,89.21220254589312
84,10,14,60.04637298046193
87,17,26,96.07872981119091
61,19,24,89.38017865016027
94,12,21,75.95104307167173
96,14,18,78.61242460512509
64,19,27,90.00343309555171
60,15,22,79.49837403587149
99,15,21,79.79271734923424
71,11,14,59.4467065672589
95,18,30,100.0
82,14,25,82.93537832586385
90,8,15,55.83709762069868
70,10,17,61.754381322269204
69,13,24,77.94220722129127
62,12,17,68.21487753106635
73,12,17,64.1500721122605
75,20,30,100.0
69,17,28,88.9575730641967
88,7,12,55.47634039173427
69,14,24,80.4974075739898
